Home,Home Win %,Home Odds,Away,Away Win %,Away Odds
Atlanta Hawks,0.13925295,6.822118,San Antonio Spurs,0.86074704,1.1036924
Atlanta Hawks,0.8722448,1.0891439,Minnesota Timberwolves,0.12775522,7.4360948
Atlanta Hawks,0.67050207,1.4168487,Indiana Pacers,0.32949793,2.8831744
Atlanta Hawks,0.69438004,1.3681269,Memphis Grizzlies,0.30561996,3.1084359
Atlanta Hawks,0.18208405,5.2173705,Washington Wizards,0.8179159,1.1614885
Atlanta Hawks,0.50863755,1.8677347,New York Knicks,0.49136245,1.9333996
Atlanta Hawks,0.2779643,3.4177053,Chicago Bulls,0.7220357,1.3157244
Atlanta Hawks,0.3401039,2.7932642,Milwaukee Bucks,0.65989614,1.4396205
Atlanta Hawks,0.49472708,1.9202507,Denver Nuggets,0.5052729,1.8801719
Atlanta Hawks,0.5507618,1.7248836,Toronto Raptors,0.44923818,2.1146913
Atlanta Hawks,0.43010086,2.208784,New Orleans Pelicans,0.56989914,1.6669617
Atlanta Hawks,0.32462308,2.9264708,Phoenix Suns,0.6753769,1.4066219
Atlanta Hawks,0.26696327,3.558542,Portland Trail Blazers,0.73303676,1.2959787
Atlanta Hawks,0.17383485,5.4649568,Philadelphia 76ers,0.82616514,1.1498911
Atlanta Hawks,0.10933655,8.688768,Chicago Bulls,0.89066344,1.0666206
Atlanta Hawks,0.32812235,2.8952615,Cleveland Cavaliers,0.6718776,1.4139479
Atlanta Hawks,0.093757585,10.132514,Detroit Pistons,0.90624243,1.0482845
Atlanta Hawks,0.9186355,1.0341425,Boston Celtics,0.08136451,11.675851
Atlanta Hawks,0.39529693,2.4032567,Miami Heat,0.60470307,1.5710189
Atlanta Hawks,0.20812835,4.5644913,Charlotte Bobcats,0.79187167,1.1996893
Atlanta Hawks,0.7451034,1.2749908,Indiana Pacers,0.25489658,3.727002
Atlanta Hawks,0.7835484,1.2124331,New York Knicks,0.21645159,4.3889723
Atlanta Hawks,0.5381247,1.7653902,Utah Jazz,0.46187532,2.056832
Atlanta Hawks,0.65622807,1.4476674,Miami Heat,0.34377193,2.76346
Atlanta Hawks,0.33442318,2.8407123,Los Angeles Lakers,0.6655768,1.4273334
Atlanta Hawks,0.8322809,1.1414416,Detroit Pistons,0.16771913,5.664232
Atlanta Hawks,0.31279996,3.0370848,Toronto Raptors,0.68720007,1.3824213
Atlanta Hawks,0.8350921,1.137599,New Orleans Pelicans,0.16490787,5.7607923
Atlanta Hawks,0.92611164,1.0257943,Charlotte Hornets,0.07388836,12.857234
Atlanta Hawks,0.8535161,1.1130428,Boston Celtics,0.1464839,6.4853544
Atlanta Hawks,0.8084738,1.1750535,Denver Nuggets,0.19152617,4.9601574
Atlanta Hawks,0.9474862,1.0026531,Philadelphia 76ers,0.05251378,18.09049
